136; 310129.8212; 3423409.9848; 0.0906; 30.3900; 0.1300
137; 313136.2668; 3448391.5755; 0.0908; 30.3900; 0.1400
138; 316153.6094; 3473379.1459; 0.0910; 30.3900; 0.1400
139; 319181.9502; 3498366.7164; 0.0912; 30.3900; 0.1400
140; 322221.0989; 3523355.3339; 0.0914; 30.3800; 0.1500
141; 325270.8156; 3548342.9543; 0.0917; 30.3800; 0.1500
142; 328331.3496; 3573330.5746; 0.0919; 30.3800; 0.1500
143; 331403.0763; 3598328.1247; 0.0921; 30.3700; 0.1600
144; 334486.1544; 3623326.6852; 0.0923; 30.3500; 0.1800
145; 337579.9353; 3648317.5028; 0.0925; 30.3300; 0.2000
146; 340684.9265; 3673300.2863; 0.0927; 30.3100; 0.2200
147; 343800.5738; 3698290.9608; 0.0930; 30.3000; 0.2300
148; 346926.9170; 3723271.8322; 0.0932; 30.2900; 0.2400
149; 350064.3333; 3748275.0492; 0.0934; 30.2800; 0.2600
150; 353212.8209; 3773269.8111; 0.0936; 30.2500; 0.2900
151; 356372.2773; 3798262.3436; 0.0938; 30.2400; 0.3100
152; 359542.2482; 3823251.6608; 0.0940; 30.2400; 0.3100
153; 362723.2487; 3848240.9781; 0.0942; 30.2400; 0.3100
154; 365915.2192; 3873236.6649; 0.0945; 30.2300; 0.3200
155; 369118.2485; 3898219.9624; 0.0947; 30.2200; 0.3300
156; 372332.2461; 3923206.4930; 0.0949; 30.2100; 0.3400
157; 375558.0180; 3948212.4150; 0.0951; 30.1800; 0.3700
158; 378794.7389; 3973214.4611; 0.0953; 30.1600; 0.3900
159; 382041.9311; 3998191.8401; 0.0955; 30.1400; 0.4200
160; 385300.3519; 4023179.7832; 0.0958; 30.1400; 0.4400
161; 388569.3350; 4048176.7670; 0.0960; 30.1300; 0.4500
162; 391849.9516; 4073169.1822; 0.0962; 30.1100; 0.4700
163; 395141.4124; 4098159.4650; 0.0964; 30.1200; 0.4700
164; 398444.3170; 4123161.3203; 0.0966; 30.1100; 0.4800
165; 401758.4323; 4148148.8593; 0.0968; 30.1000; 0.5000
166; 405083.4695; 4173145.4347; 0.0971; 30.0900; 0.5100
167; 408419.2886; 4198136.9107; 0.0973; 30.0800; 0.5200
168; 411766.2489; 4223129.0239; 0.0975; 30.0400; 0.5700
169; 415124.2227; 4248135.8587; 0.0977; 30.0200; 0.6000
